NETWORK STATION CHANNEL START_TIME START_TIME_MINUTES END_TIME END_TIME_MINUTES LAT LON ELEVATION DEPTH AZIMUTH DIP SAMPLE_RATE days
X9 BB060 HH2 2012-09-19 00:00:00 2013-10-05 23:59:59 42.856098 -126.113297 -2795.0 0.0 0.0 0.0 100.0 381.0
X9 BB060 HHZ 2012-09-19 00:00:00 2013-10-05 23:59:59 42.856098 -126.113297 -2795.0 0.0 0.0 -90.0 100.0 381.0
X9 BB070 HH1 2012-09-19 00:00:00 2013-10-05 23:59:59 43.306801 -126.006798 -3023.0 0.0 0.0 0.0 100.0 381.0
X9 BB070 HH2 2012-09-19 00:00:00 2013-10-05 23:59:59 43.306801 -126.006798 -3023.0 0.0 0.0 0.0 100.0 381.0
X9 BB070 HHZ 2012-09-19 00:00:00 2013-10-05 23:59:59 43.306801 -126.006798 -3023.0 0.0 0.0 -90.0 100.0 381.0
X9 BB090 HH1 2012-09-20 00:00:00 2013-10-05 23:59:59 43.3736 -126.660301 -2901.0 0.0 0.0 0.0 100.0 380.0
X9 BB090 HH2 2012-09-20 00:00:00 2013-10-05 23:59:59 43.3736 -126.660301 -2901.0 0.0 0.0 0.0 100.0 380.0
X9 BB090 HHZ 2012-09-20 00:00:00 2013-10-05 23:59:59 43.3736 -126.660301 -2901.0 0.0 0.0 -90.0 100.0 380.0
X9 BB120 HH1 2012-09-20 00:00:00 2013-09-23 23:59:59 43.9786 -127.2957 -2882.0 0.0 0.0 0.0 100.0 368.0
X9 BB120 HH2 2012-09-20 00:00:00 2013-09-23 23:59:59 43.9786 -127.2957 -2882.0 0.0 0.0 0.0 100.0 368.0
X9 BB120 HHZ 2012-09-20 00:00:00 2013-09-23 23:59:59 43.9786 -127.2957 -2882.0 0.0 0.0 -90.0 100.0 368.0
X9 BB130 HH1 2012-09-20 00:00:00 2013-09-23 23:59:59 43.638802 -127.471298 -2902.0 0.0 0.0 0.0 100.0 368.0
X9 BB130 HH2 2012-09-20 00:00:00 2013-09-23 23:59:59 43.638802 -127.471298 -2902.0 0.0 0.0 0.0 100.0 368.0
X9 BB130 HHZ 2012-09-20 00:00:00 2013-09-23 23:59:59 43.638802 -127.471298 -2902.0 0.0 0.0 -90.0 100.0 368.0
X9 BB140 HH1 2012-09-20 00:00:00 2013-10-03 23:59:59 43.423599 -127.6894 -2151.0 0.0 0.0 0.0 100.0 378.0
X9 BB140 HH2 2012-09-20 00:00:00 2013-10-03 23:59:59 43.423599 -127.6894 -2151.0 0.0 0.0 0.0 100.0 378.0
X9 BB140 HHZ 2012-09-20 00:00:00 2013-10-03 23:59:59 43.423599 -127.6894 -2151.0 0.0 0.0 -90.0 100.0 378.0
X9 BB150 HH1 2012-09-21 00:00:00 2013-10-04 23:59:59 43.314701 -127.349998 -2512.0 0.0 0.0 0.0 100.0 378.0
X9 BB150 HH2 2012-09-21 00:00:00 2013-10-04 23:59:59 43.314701 -127.349998 -2512.0 0.0 0.0 0.0 100.0 378.0
X9 BB150 HHZ 2012-09-21 00:00:00 2013-10-04 23:59:59 43.314701 -127.349998 -2512.0 0.0 0.0 -90.0 100.0 378.0
X9 BB170 HH1 2012-09-21 00:00:00 2013-10-03 23:59:59 43.142899 -127.777397 -4077.0 0.0 0.0 0.0 100.0 377.0
X9 BB170 HH2 2012-09-21 00:00:00 2013-10-03 23:59:59 43.142899 -127.777397 -4077.0 0.0 0.0 0.0 100.0 377.0
X9 BB170 HHZ 2012-09-21 00:00:00 2013-10-03 23:59:59 43.142899 -127.777397 -4077.0 0.0 0.0 -90.0 100.0 377.0
X9 BB180 HH1 2012-09-21 00:00:00 2013-10-03 23:59:59 42.868198 -128.304993 -3305.0 0.0 0.0 0.0 100.0 377.0
X9 BB180 HH2 2012-09-21 00:00:00 2013-10-03 23:59:59 42.868198 -128.304993 -3305.0 0.0 0.0 0.0 100.0 377.0
X9 BB180 HHZ 2012-09-21 00:00:00 2013-10-03 23:59:59 42.868198 -128.304993 -3305.0 0.0 0.0 -90.0 100.0 377.0
X9 BB200 HH1 2012-09-21 00:00:00 2013-10-03 23:59:59 43.488998 -127.958 -2477.0 0.0 0.0 0.0 100.0 377.0
X9 BB200 HH2 2012-09-21 00:00:00 2013-10-03 23:59:59 43.488998 -127.958 -2477.0 0.0 0.0 0.0 100.0 377.0
X9 BB200 HHZ 2012-09-21 00:00:00 2013-10-03 23:59:59 43.488998 -127.958 -2477.0 0.0 0.0 -90.0 100.0 377.0
X9 BB230 HH1 2012-09-22 00:00:00 2013-10-02 23:59:59 43.566002 -128.258408 -2365.0 0.0 0.0 0.0 100.0 375.0
X9 BB230 HH2 2012-09-22 00:00:00 2013-10-02 23:59:59 43.566002 -128.258408 -2365.0 0.0 0.0 0.0 100.0 375.0
X9 BB230 HHZ 2012-09-22 00:00:00 2013-10-02 23:59:59 43.566002 -128.258408 -2365.0 0.0 0.0 -90.0 100.0 375.0
X9 BB240 HH1 2012-09-22 00:00:00 2013-10-02 23:59:59 43.427502 -128.355698 -3220.0 0.0 0.0 0.0 100.0 375.0
X9 BB240 HH2 2012-09-22 00:00:00 2013-10-02 23:59:59 43.427502 -128.355698 -3220.0 0.0 0.0 0.0 100.0 375.0
X9 BB240 HHZ 2012-09-22 00:00:00 2013-10-02 23:59:59 43.427502 -128.355698 -3220.0 0.0 0.0 -90.0 100.0 375.0
X9 BB260 HH1 2012-09-22 00:00:00 2013-10-02 23:59:59 43.623299 -128.863007 -3132.0 0.0 0.0 0.0 100.0 375.0
X9 BB260 HH2 2012-09-22 00:00:00 2013-10-02 23:59:59 43.623299 -128.863007 -3132.0 0.0 0.0 0.0 100.0 375.0
X9 BB260 HHZ 2012-09-22 00:00:00 2013-10-02 23:59:59 43.623299 -128.863007 -3132.0 0.0 0.0 -90.0 100.0 375.0
X9 BB290 HH1 2012-09-23 00:00:00 2013-10-02 23:59:59 43.6264 -128.514404 -2760.0 0.0 0.0 0.0 100.0 374.0
X9 BB290 HH2 2012-09-23 00:00:00 2013-10-02 23:59:59 43.6264 -128.514404 -2760.0 0.0 0.0 0.0 100.0 374.0
X9 BB290 HHZ 2012-09-23 00:00:00 2013-10-02 23:59:59 43.6264 -128.514404 -2760.0 0.0 0.0 -90.0 100.0 374.0
X9 BB300 HH1 2012-09-23 00:00:00 2013-09-24 23:59:59 43.838902 -128.317795 -2897.0 0.0 0.0 0.0 100.0 366.0
X9 BB300 HH2 2012-09-23 00:00:00 2013-09-24 23:59:59 43.838902 -128.317795 -2897.0 0.0 0.0 0.0 100.0 366.0
X9 BB300 HHZ 2012-09-23 00:00:00 2013-09-24 23:59:59 43.838902 -128.317795 -2897.0 0.0 0.0 -90.0 100.0 366.0
X9 BB320 HH1 2012-09-23 00:00:00 2013-09-24 23:59:59 44.170799 -128.707703 -2769.0 0.0 0.0 0.0 100.0 366.0
X9 BB320 HH2 2012-09-23 00:00:00 2013-09-24 23:59:59 44.170799 -128.707703 -2769.0 0.0 0.0 0.0 100.0 366.0
X9 BB320 HHZ 2012-09-23 00:00:00 2013-09-24 23:59:59 44.170799 -128.707703 -2769.0 0.0 0.0 -90.0 100.0 366.0
X9 BB330 HH1 2012-09-23 00:00:00 2013-09-24 23:59:59 44.614498 -128.600403 -2843.0 0.0 0.0 0.0 100.0 366.0
X9 BB330 HH2 2012-09-23 00:00:00 2013-09-24 23:59:59 44.614498 -128.600403 -2843.0 0.0 0.0 0.0 100.0 366.0
X9 BB330 HHZ 2012-09-23 00:00:00 2013-09-24 23:59:59 44.614498 -128.600403 -2843.0 0.0 0.0 -90.0 100.0 366.0
X9 BB350 HH1 2012-09-24 00:00:00 2013-09-25 23:59:59 43.987 -129.075607 -3297.0 0.0 0.0 0.0 100.0 366.0
X9 BB350 HH2 2012-09-24 00:00:00 2013-09-25 23:59:59 43.987 -129.075607 -3297.0 0.0 0.0 0.0 100.0 366.0
X9 BB350 HHZ 2012-09-24 00:00:00 2013-09-25 23:59:59 43.987 -129.075607 -3297.0 0.0 0.0 -90.0 100.0 366.0
X9 BB370 HH1 2012-09-24 00:00:00 2013-10-01 23:59:59 43.780201 -129.338898 -3108.0 0.0 0.0 0.0 100.0 372.0
X9 BB370 HH2 2012-09-24 00:00:00 2013-10-01 23:59:59 43.780201 -129.338898 -3108.0 0.0 0.0 0.0 100.0 372.0
X9 BB370 HHZ 2012-09-24 00:00:00 2013-10-01 23:59:59 43.780201 -129.338898 -3108.0 0.0 0.0 -90.0 100.0 372.0
X9 BB390 HH1 2012-09-24 00:00:00 2013-10-01 23:59:59 43.9851 -129.680893 -3198.0 0.0 0.0 0.0 100.0 372.0
X9 BB390 HH2 2012-09-24 00:00:00 2013-10-01 23:59:59 43.9851 -129.680893 -3198.0 0.0 0.0 0.0 100.0 372.0
X9 BB390 HHZ 2012-09-24 00:00:00 2013-10-01 23:59:59 43.9851 -129.680893 -3198.0 0.0 0.0 -90.0 100.0 372.0
X9 BB410 HH1 2012-09-25 00:00:00 2013-10-01 23:59:59 43.930698 -129.998306 -3212.0 0.0 0.0 0.0 100.0 371.0
X9 BB410 HH2 2012-09-25 00:00:00 2013-10-01 23:59:59 43.930698 -129.998306 -3212.0 0.0 0.0 0.0 100.0 371.0
X9 BB410 HHZ 2012-09-25 00:00:00 2013-10-01 23:59:59 43.930698 -129.998306 -3212.0 0.0 0.0 -90.0 100.0 371.0
X9 BB420 HH1 2012-09-25 00:00:00 2013-10-01 23:59:59 43.6297 -130.208206 -3326.0 0.0 0.0 0.0 100.0 371.0
X9 BB420 HH2 2012-09-25 00:00:00 2013-10-01 23:59:59 43.6297 -130.208206 -3326.0 0.0 0.0 0.0 100.0 371.0
X9 BB420 HHZ 2012-09-25 00:00:00 2013-10-01 23:59:59 43.6297 -130.208206 -3326.0 0.0 0.0 -90.0 100.0 371.0
X9 BB440 HH1 2012-09-25 00:00:00 2013-09-28 23:59:59 44.211102 -130.458099 -3145.0 0.0 0.0 0.0 100.0 368.0
X9 BB440 HH2 2012-09-25 00:00:00 2013-09-28 23:59:59 44.211102 -130.458099 -3145.0 0.0 0.0 0.0 100.0 368.0
X9 BB440 HHZ 2012-09-25 00:00:00 2013-09-28 23:59:59 44.211102 -130.458099 -3145.0 0.0 0.0 -90.0 100.0 368.0
X9 BB450 HH1 2012-09-25 00:00:00 2013-09-27 23:59:59 44.225498 -130.766098 -3119.0 0.0 0.0 0.0 100.0 367.0
X9 BB450 HH2 2012-09-25 00:00:00 2013-09-27 23:59:59 44.225498 -130.766098 -3119.0 0.0 0.0 0.0 100.0 367.0
X9 BB450 HHZ 2012-09-25 00:00:00 2013-09-27 23:59:59 44.225498 -130.766098 -3119.0 0.0 0.0 -90.0 100.0 367.0
X9 BB480 HH1 2012-09-26 00:00:00 2013-09-27 23:59:59 44.3489 -130.021194 -4787.0 0.0 0.0 0.0 100.0 366.0
X9 BB480 HH2 2012-09-26 00:00:00 2013-09-27 23:59:59 44.3489 -130.021194 -4787.0 0.0 0.0 0.0 100.0 366.0
X9 BB480 HHZ 2012-09-26 00:00:00 2013-09-27 23:59:59 44.3489 -130.021194 -4787.0 0.0 0.0 -90.0 100.0 366.0
X9 BB510 HH1 2012-09-26 00:00:00 2013-09-25 23:59:59 44.310699 -129.337006 -2538.0 0.0 0.0 0.0 100.0 364.0
X9 BB510 HH2 2012-09-26 00:00:00 2013-09-25 23:59:59 44.310699 -129.337006 -2538.0 0.0 0.0 0.0 100.0 364.0
X9 BB510 HHZ 2012-09-26 00:00:00 2013-09-25 23:59:59 44.310699 -129.337006 -2538.0 0.0 0.0 -90.0 100.0 364.0
X9 BB530 HH1 2012-09-27 00:00:00 2013-09-26 23:59:59 44.546101 -129.820007 -2912.0 0.0 0.0 0.0 100.0 364.0
X9 BB530 HH2 2012-09-27 00:00:00 2013-09-26 23:59:59 44.546101 -129.820007 -2912.0 0.0 0.0 0.0 100.0 364.0
X9 BB530 HHZ 2012-09-27 00:00:00 2013-09-26 23:59:59 44.546101 -129.820007 -2912.0 0.0 0.0 -90.0 100.0 364.0
X9 BB540 HH1 2012-09-27 00:00:00 2013-09-26 23:59:59 44.594101 -130.190903 -2536.0 0.0 0.0 0.0 100.0 364.0
X9 BB540 HH2 2012-09-27 00:00:00 2013-09-26 23:59:59 44.594101 -130.190903 -2536.0 0.0 0.0 0.0 100.0 364.0
X9 BB540 HHZ 2012-09-27 00:00:00 2013-09-26 23:59:59 44.594101 -130.190903 -2536.0 0.0 0.0 -90.0 100.0 364.0
X9 BB550 HH1 2012-09-27 00:00:00 2013-09-26 23:59:59 44.6772 -130.620193 -2995.0 0.0 0.0 0.0 100.0 364.0
X9 BB550 HH2 2012-09-27 00:00:00 2013-09-26 23:59:59 44.6772 -130.620193 -2995.0 0.0 0.0 0.0 100.0 364.0
X9 BB550 HHZ 2012-09-27 00:00:00 2013-09-26 23:59:59 44.6772 -130.620193 -2995.0 0.0 0.0 -90.0 100.0 364.0
Z5 BB630 HH1 2013-10-04 15:03:00 2014-07-29 23:41:59 42.877399 -126.636902 -3340.0 0.0 0.0 -90.0 100.0 298.0
Z5 BB630 HH2 2013-10-04 15:03:00 2014-07-29 23:41:59 42.877399 -126.636902 -3340.0 0.0 0.0 -90.0 100.0 298.0
Z5 BB630 HHZ 2013-10-04 15:03:00 2014-07-29 23:41:59 42.877399 -126.636902 -3340.0 0.0 0.0 -90.0 100.0 298.0
Z5 BB631 HH1 2014-09-20 01:03:50 2015-04-18 15:41:22 42.8787 -126.634399 -3320.0 0.0 0.0 0.0 125.0 210.0
Z5 BB631 HH2 2014-09-20 01:03:50 2015-04-18 15:41:22 42.8787 -126.634399 -3320.0 0.0 0.0 0.0 125.0 210.0
Z5 BB631 HHZ 2014-09-20 01:03:50 2015-04-18 15:41:22 42.8787 -126.634399 -3320.0 0.0 0.0 -90.0 125.0 210.0
Z5 BB640 HH1 2013-10-04 09:54:00 2014-07-30 07:46:02 42.993 -127.302002 -2854.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB640 HH2 2013-10-04 09:54:00 2014-07-30 07:46:02 42.993 -127.302002 -2854.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB640 HHZ 2013-10-04 09:54:00 2014-07-30 07:46:02 42.993 -127.302002 -2854.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB650 HH1 2013-10-05 17:05:00 2014-07-29 12:56:58 43.465199 -127.134697 -2947.0 0.0 0.0 -90.0 100.0 297.0
Z5 BB650 HH2 2013-10-05 17:05:00 2014-07-29 12:56:58 43.465199 -127.134697 -2947.0 0.0 0.0 -90.0 100.0 297.0
Z5 BB650 HHZ 2013-10-05 17:05:00 2014-07-29 12:56:58 43.465199 -127.134697 -2947.0 0.0 0.0 -90.0 100.0 297.0
Z5 BB660 HH1 2013-10-03 14:39:00 2014-07-29 05:15:00 43.426201 -127.792702 -2182.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB660 HH2 2013-10-03 14:39:00 2014-07-29 05:15:00 43.426201 -127.792702 -2182.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB660 HHZ 2013-10-03 14:39:00 2014-07-29 05:15:00 43.426201 -127.792702 -2182.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB670 HH1 2013-10-02 12:17:00 2014-07-28 22:09:59 43.4669 -128.400299 -3269.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB670 HH2 2013-10-02 12:17:00 2014-07-28 22:09:59 43.4669 -128.400299 -3269.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB670 HHZ 2013-10-02 12:17:00 2014-07-28 22:09:59 43.4669 -128.400299 -3269.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB680 HH1 2013-10-02 22:07:00 2014-07-28 08:37:57 43.252499 -128.803497 -3253.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB680 HH2 2013-10-02 22:07:00 2014-07-28 08:37:57 43.252499 -128.803497 -3253.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB680 HHZ 2013-10-02 22:07:00 2014-07-28 08:37:57 43.252499 -128.803497 -3253.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB690 HH1 2013-09-24 06:36:00 2014-07-28 17:15:57 43.851898 -128.436798 -2858.0 0.0 0.0 -90.0 100.0 307.0
Z5 BB690 HH2 2013-09-24 06:36:00 2014-07-28 17:15:57 43.851898 -128.436798 -2858.0 0.0 0.0 -90.0 100.0 307.0
Z5 BB690 HHZ 2013-09-24 06:36:00 2014-07-28 17:15:57 43.851898 -128.436798 -2858.0 0.0 0.0 -90.0 100.0 307.0
Z5 BB700 HH1 2013-09-24 20:54:00 2014-07-26 03:58:00 44.672401 -128.817307 -2800.0 0.0 0.0 -90.0 100.0 305.0
Z5 BB700 HH2 2013-09-24 20:54:00 2014-07-26 03:58:00 44.672401 -128.817307 -2800.0 0.0 0.0 -90.0 100.0 305.0
Z5 BB700 HHZ 2013-09-24 20:54:00 2014-07-26 03:58:00 44.672401 -128.817307 -2800.0 0.0 0.0 -90.0 100.0 305.0
Z5 BB710 HH1 2013-09-25 06:34:00 2014-07-27 15:17:59 44.171299 -129.142593 -2422.0 0.0 0.0 -90.0 100.0 305.0
Z5 BB710 HH2 2013-09-25 06:34:00 2014-07-27 15:17:59 44.171299 -129.142593 -2422.0 0.0 0.0 -90.0 100.0 305.0
Z5 BB710 HHZ 2013-09-25 06:34:00 2014-07-27 15:17:59 44.171299 -129.142593 -2422.0 0.0 0.0 -90.0 100.0 305.0
Z5 BB711 HH1 2014-07-27 09:10:00 2015-09-11 03:15:59 44.1684 -129.1427 -2441.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB711 HH2 2014-07-27 09:10:00 2015-09-11 03:15:59 44.1684 -129.1427 -2441.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB711 HHZ 2014-07-27 09:10:00 2015-09-11 03:15:59 44.1684 -129.1427 -2441.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB720 HH1 2013-10-01 12:53:00 2014-07-27 23:32:59 43.749401 -129.413193 -3177.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB720 HH2 2013-10-01 12:53:00 2014-07-27 23:32:59 43.749401 -129.413193 -3177.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB720 HHZ 2013-10-01 12:53:00 2014-07-27 23:32:59 43.749401 -129.413193 -3177.0 0.0 0.0 -90.0 100.0 299.0
Z5 BB721 HH1 2014-07-27 16:34:00 2015-09-11 07:07:59 43.749901 -129.413696 -3170.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB721 HH2 2014-07-27 16:34:00 2015-09-11 07:07:59 43.749901 -129.413696 -3170.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB721 HHZ 2014-07-27 16:34:00 2015-09-11 07:07:59 43.749901 -129.413696 -3170.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB730 HH1 2013-09-27 04:12:00 2014-07-27 07:32:59 44.293098 -129.964996 -3337.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB730 HH2 2013-09-27 04:12:00 2014-07-27 07:32:59 44.293098 -129.964996 -3337.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB730 HHZ 2013-09-27 04:12:00 2014-07-27 07:32:59 44.293098 -129.964996 -3337.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB740 HH1 2013-09-26 23:07:00 2014-07-26 23:47:57 44.062199 -130.503693 -3179.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB740 HH2 2013-09-26 23:07:00 2014-07-26 23:47:57 44.062199 -130.503693 -3179.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB740 HHZ 2013-09-26 23:07:00 2014-07-26 23:47:57 44.062199 -130.503693 -3179.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB750 HH1 2013-09-26 16:35:00 2014-07-26 18:17:56 44.589802 -130.6577 -3010.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB750 HH2 2013-09-26 16:35:00 2014-07-26 18:17:56 44.589802 -130.6577 -3010.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB750 HHZ 2013-09-26 16:35:00 2014-07-26 18:17:56 44.589802 -130.6577 -3010.0 0.0 0.0 -90.0 100.0 303.0
Z5 BB830 HH1 2014-07-25 12:24:00 2015-09-09 11:54:58 44.024399 -127.631104 -2939.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB830 HH2 2014-07-25 12:24:00 2015-09-09 11:54:58 44.024399 -127.631104 -2939.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB830 HHZ 2014-07-25 12:24:00 2015-09-09 11:54:58 44.024399 -127.631104 -2939.0 0.0 0.0 -90.0 100.0 411.0
Z5 BB840 BH1 2014-07-28 22:53:00 2015-09-11 22:22:56 43.425301 -128.033401 -3278.0 0.0 0.0 -90.0 50.0 410.0
Z5 BB840 BH2 2014-07-28 22:53:00 2015-09-11 22:22:56 43.425301 -128.033401 -3278.0 0.0 0.0 -90.0 50.0 410.0
Z5 BB840 BHZ 2014-07-28 22:53:00 2015-09-11 22:22:56 43.425301 -128.033401 -3278.0 0.0 0.0 -90.0 50.0 410.0
Z5 BB850 BH1 2014-07-25 20:43:00 2015-10-28 22:29:00 44.533199 -128.046005 -2875.0 0.0 0.0 -90.0 50.0 460.0
Z5 BB850 BH2 2014-07-25 20:43:00 2015-10-28 22:29:00 44.533199 -128.046005 -2875.0 0.0 0.0 -90.0 50.0 460.0
Z5 BB850 BHZ 2014-07-25 20:43:00 2015-10-28 22:29:00 44.533199 -128.046005 -2875.0 0.0 0.0 -90.0 50.0 460.0
Z5 BB870 BH1 2014-07-27 00:49:00 2015-09-10 18:06:02 44.045399 -130.101807 -3219.0 0.0 0.0 -90.0 50.0 410.0
Z5 BB870 BH2 2014-07-27 00:49:00 2015-09-10 18:06:02 44.045399 -130.101807 -3219.0 0.0 0.0 -90.0 50.0 410.0
Z5 BB870 BHZ 2014-07-27 00:49:00 2015-09-10 18:06:02 44.045399 -130.101807 -3219.0 0.0 0.0 -90.0 50.0 410.0
Z5 GB030 HH1 2013-11-03 01:00:00 2014-09-11 07:17:02 42.356499 -125.857101 -2621.0 0.0 0.0 0.0 100.0 312.0
Z5 GB030 HH2 2013-11-03 01:00:00 2014-09-11 07:17:02 42.356499 -125.857101 -2621.0 0.0 0.0 0.0 100.0 312.0
Z5 GB030 HHZ 2013-11-03 01:00:00 2014-09-11 07:17:02 42.356499 -125.857101 -2621.0 0.0 0.0 90.0 100.0 312.0
Z5 GB050 HH1 2013-10-13 01:00:00 2014-09-20 02:04:49 42.474998 -126.902702 -3948.0 0.0 0.0 0.0 100.0 342.0
Z5 GB050 HH2 2013-10-13 01:00:00 2014-09-20 02:04:49 42.474998 -126.902702 -3948.0 0.0 0.0 0.0 100.0 342.0
Z5 GB050 HHZ 2013-10-13 01:00:00 2014-09-20 02:04:49 42.474998 -126.902702 -3948.0 0.0 0.0 90.0 100.0 342.0
Z5 GB080 HH1 2013-11-01 01:00:00 2014-09-19 21:00:00 41.9828 -125.307701 -3103.0 0.0 0.0 0.0 100.0 322.0
Z5 GB080 HH2 2013-11-01 01:00:00 2014-09-19 21:00:00 41.9828 -125.307701 -3103.0 0.0 0.0 0.0 100.0 322.0
Z5 GB080 HHZ 2013-11-01 01:00:00 2014-09-19 21:00:00 41.9828 -125.307701 -3103.0 0.0 0.0 90.0 100.0 322.0
Z5 GB100 HH1 2013-11-03 01:00:00 2014-09-19 04:51:06 42.026001 -126.585197 -3571.0 0.0 0.0 0.0 100.0 320.0
Z5 GB100 HH2 2013-11-03 01:00:00 2014-09-19 04:51:06 42.026001 -126.585197 -3571.0 0.0 0.0 0.0 100.0 320.0
Z5 GB100 HHZ 2013-11-03 01:00:00 2014-09-19 04:51:06 42.026001 -126.585197 -3571.0 0.0 0.0 90.0 100.0 320.0
Z5 GB101 BH1 2014-08-08 20:31:00 2015-09-16 20:16:58 42.0205 -126.587997 -3585.0 0.0 0.0 -90.0 50.0 404.0
Z5 GB101 BH2 2014-08-08 20:31:00 2015-09-16 20:16:58 42.0205 -126.587997 -3585.0 0.0 0.0 -90.0 50.0 404.0
Z5 GB101 BHZ 2014-08-08 20:31:00 2015-09-16 20:16:58 42.0205 -126.587997 -3585.0 0.0 0.0 -90.0 50.0 404.0
Z5 GB111 HH1 2014-07-31 13:34:00 2015-09-13 06:57:58 41.9217 -127.1716 -3403.0 0.0 0.0 -90.0 100.0 409.0
Z5 GB111 HH2 2014-07-31 13:34:00 2015-09-13 06:57:58 41.9217 -127.1716 -3403.0 0.0 0.0 -90.0 100.0 409.0
Z5 GB111 HHZ 2014-07-31 13:34:00 2015-09-13 06:57:58 41.9217 -127.1716 -3403.0 0.0 0.0 -90.0 100.0 409.0
Z5 GB130 HH1 2013-10-31 01:00:00 2014-09-12 08:04:14 41.409698 -124.689903 -1088.0 0.0 0.0 0.0 100.0 316.0
Z5 GB130 HH2 2013-10-31 01:00:00 2014-09-12 08:04:14 41.409698 -124.689903 -1088.0 0.0 0.0 0.0 100.0 316.0
Z5 GB130 HHZ 2013-10-31 01:00:00 2014-09-12 08:04:14 41.409698 -124.689903 -1088.0 0.0 0.0 90.0 100.0 316.0
Z5 GB170 HH1 2013-11-02 01:00:00 2014-09-18 19:42:37 41.5956 -127.424004 -3454.0 0.0 0.0 0.0 100.0 320.0
Z5 GB170 HH2 2013-11-02 01:00:00 2014-09-18 19:42:37 41.5956 -127.424004 -3454.0 0.0 0.0 0.0 100.0 320.0
Z5 GB170 HHZ 2013-11-02 01:00:00 2014-09-18 19:42:37 41.5956 -127.424004 -3454.0 0.0 0.0 90.0 100.0 320.0
Z5 GB171 HH1 2014-07-31 09:36:00 2015-09-13 23:59:59 41.597 -127.4254 -3469.0 0.0 0.0 -90.0 100.0 409.0
Z5 GB171 HH2 2014-07-31 09:36:00 2015-09-13 23:59:59 41.597 -127.4254 -3469.0 0.0 0.0 -90.0 100.0 409.0
Z5 GB171 HHZ 2014-07-31 09:36:00 2015-09-13 23:59:59 41.597 -127.4254 -3469.0 0.0 0.0 -90.0 100.0 409.0
Z5 GB180 HH1 2013-10-13 13:05:00 2014-07-31 02:12:59 41.951401 -128.296295 -3185.0 0.0 0.0 -90.0 100.0 291.0
Z5 GB180 HH2 2013-10-13 13:05:00 2014-07-31 02:12:59 41.951401 -128.296295 -3185.0 0.0 0.0 -90.0 100.0 291.0
Z5 GB180 HHZ 2013-10-13 13:05:00 2014-07-31 02:12:59 41.951401 -128.296295 -3185.0 0.0 0.0 -90.0 100.0 291.0
Z5 GB210 HH1 2013-11-02 01:00:00 2014-09-18 17:19:58 41.337002 -126.055801 -3094.0 0.0 0.0 0.0 100.0 320.0
Z5 GB210 HH2 2013-11-02 01:00:00 2014-09-18 17:19:58 41.337002 -126.055801 -3094.0 0.0 0.0 0.0 100.0 320.0
Z5 GB210 HHZ 2013-11-02 01:00:00 2014-09-18 17:19:58 41.337002 -126.055801 -3094.0 0.0 0.0 90.0 100.0 320.0
Z5 GB220 HH1 2013-10-16 01:00:00 2014-09-18 02:58:07 41.073299 -126.914497 -2998.0 0.0 0.0 0.0 100.0 337.0
Z5 GB220 HH2 2013-10-16 01:00:00 2014-09-18 02:58:07 41.073299 -126.914497 -2998.0 0.0 0.0 0.0 100.0 337.0
Z5 GB220 HHZ 2013-10-16 01:00:00 2014-09-18 02:58:07 41.073299 -126.914497 -2998.0 0.0 0.0 90.0 100.0 337.0
Z5 GB230 HH1 2013-10-15 01:00:00 2014-09-17 21:20:48 41.127201 -127.430702 -3310.0 0.0 0.0 0.0 100.0 337.0
Z5 GB230 HH2 2013-10-15 01:00:00 2014-09-17 21:20:48 41.127201 -127.430702 -3310.0 0.0 0.0 0.0 100.0 337.0
